market,alpha,model,hour,LR_UC,critical_value,p_value,passed,result
MGP_SICI,0.6,CP,0,0.7589615916132288,3.841458820694124,0.38365368536102473,True,Fail to reject H0
MGP_SICI,0.6,CP,1,0.7589615916132288,3.841458820694124,0.38365368536102473,True,Fail to reject H0
MGP_SICI,0.6,CP,2,0.0548601362052068,3.841458820694124,0.8148123200705817,True,Fail to reject H0
MGP_SICI,0.6,CP,3,0.01633406600467424,3.841458820694124,0.8983034541497561,True,Fail to reject H0
MGP_SICI,0.6,CP,4,0.03683557680892591,3.841458820694124,0.8478001968231801,True,Fail to reject H0
MGP_SICI,0.6,CP,5,0.01633406600467424,3.841458820694124,0.8983034541497561,True,Fail to reject H0
MGP_SICI,0.6,CP,6,0.0548601362052068,3.841458820694124,0.8148123200705817,True,Fail to reject H0
MGP_SICI,0.6,CP,7,0.08920285643506531,3.841458820694124,0.7651930149728867,True,Fail to reject H0
MGP_SICI,0.6,CP,8,0.007270549447639496,3.841458820694124,0.9320487151718381,True,Fail to reject H0
MGP_SICI,0.6,CP,9,0.03683557680892591,3.841458820694124,0.8478001968231801,True,Fail to reject H0
MGP_SICI,0.6,CP,10,0.5278279096305596,3.841458820694124,0.46752148553659834,True,Fail to reject H0
MGP_SICI,0.6,CP,11,0.26256742564839897,3.841458820694124,0.6083617603525977,True,Fail to reject H0
MGP_SICI,0.6,CP,12,0.11598347006804488,3.841458820694124,0.7334322415771561,True,Fail to reject H0
MGP_SICI,0.6,CP,13,0.19965685851462922,3.841458820694124,0.6549979625976918,True,Fail to reject H0
MGP_SICI,0.6,CP,14,0.4344728287185262,3.841458820694124,0.5098023213984657,True,Fail to reject H0
MGP_SICI,0.6,CP,15,0.26256742564839897,3.841458820694124,0.6083617603525977,True,Fail to reject H0
MGP_SICI,0.6,CP,16,0.007270549447639496,3.841458820694124,0.9320487151718381,True,Fail to reject H0
MGP_SICI,0.6,CP,17,0.38368061640164797,3.841458820694124,0.5356399854234085,True,Fail to reject H0
MGP_SICI,0.6,CP,18,0.0548601362052068,3.841458820694124,0.8148123200705817,True,Fail to reject H0
MGP_SICI,0.6,CP,19,1.4131332921750186,3.841458820694124,0.2345369445705855,True,Fail to reject H0
MGP_SICI,0.6,CP,20,2.9475595668890264,3.841458820694124,0.08600734663463272,True,Fail to reject H0
MGP_SICI,0.6,CP,21,0.30583466922757907,3.841458820694124,0.5802475181059301,True,Fail to reject H0
MGP_SICI,0.6,CP,22,0.16442777650894413,3.841458820694124,0.6851122598622138,True,Fail to reject H0
MGP_SICI,0.6,CP,23,0.26256742564839897,3.841458820694124,0.6083617603525977,True,Fail to reject H0
MGP_SICI,0.6,QRA,0,24.6987307309532,3.841458820694124,6.702830314120334e-07,False,Reject H0
MGP_SICI,0.6,QRA,1,11.553216589956662,3.841458820694124,0.0006763214926206462,False,Reject H0
MGP_SICI,0.6,QRA,2,11.553216589956662,3.841458820694124,0.0006763214926206462,False,Reject H0
MGP_SICI,0.6,QRA,3,8.261926037765761,3.841458820694124,0.004048515312340739,False,Reject H0
MGP_SICI,0.6,QRA,4,9.512945193498581,3.841458820694124,0.002040274374825235,False,Reject H0
MGP_SICI,0.6,QRA,5,14.578931679837524,3.841458820694124,0.00013440892150873296,False,Reject H0
MGP_SICI,0.6,QRA,6,5.033905016368806,3.841458820694124,0.02485579490467016,False,Reject H0
MGP_SICI,0.6,QRA,7,3.6528502570224077,3.841458820694124,0.05597334513019114,True,Fail to reject H0
MGP_SICI,0.6,QRA,8,20.702277578791836,3.841458820694124,5.365214733377144e-06,False,Reject H0
MGP_SICI,0.6,QRA,9,15.94352326645327,3.841458820694124,6.526069150059044e-05,False,Reject H0
MGP_SICI,0.6,QRA,10,6.570273331488238,3.841458820694124,0.010369602414762702,False,Reject H0
MGP_SICI,0.6,QRA,11,10.368406343291213,3.841458820694124,0.0012819015627996144,False,Reject H0
MGP_SICI,0.6,QRA,12,10.368406343291213,3.841458820694124,0.0012819015627996144,False,Reject H0
MGP_SICI,0.6,QRA,13,9.003156560300852,3.841458820694124,0.0026951370173096123,False,Reject H0
MGP_SICI,0.6,QRA,14,1.8800460936313357,3.841458820694124,0.17032890898862907,True,Fail to reject H0
MGP_SICI,0.6,QRA,15,3.6528502570224077,3.841458820694124,0.05597334513019114,True,Fail to reject H0
MGP_SICI,0.6,QRA,16,3.6528502570224077,3.841458820694124,0.05597334513019114,True,Fail to reject H0
MGP_SICI,0.6,QRA,17,3.6528502570224077,3.841458820694124,0.05597334513019114,True,Fail to reject H0
MGP_SICI,0.6,QRA,18,10.368406343291213,3.841458820694124,0.0012819015627996144,False,Reject H0
MGP_SICI,0.6,QRA,19,0.007270549447639496,3.841458820694124,0.9320487151718381,True,Fail to reject H0
MGP_SICI,0.6,QRA,20,2.9475595668890264,3.841458820694124,0.08600734663463272,True,Fail to reject H0
MGP_SICI,0.6,QRA,21,2.5180991232946326,3.841458820694124,0.11254617883041651,True,Fail to reject H0
MGP_SICI,0.6,QRA,22,0.26256742564839897,3.841458820694124,0.6083617603525977,True,Fail to reject H0
MGP_SICI,0.6,QRA,23,0.08920285643506531,3.841458820694124,0.7651930149728867,True,Fail to reject H0
MGP_SICI,0.6,Norm,0,0.7589615916132288,3.841458820694124,0.38365368536102473,True,Fail to reject H0
MGP_SICI,0.6,Norm,1,0.007270549447639496,3.841458820694124,0.9320487151718381,True,Fail to reject H0
MGP_SICI,0.6,Norm,2,1.3360319588780953,3.841458820694124,0.24773495430133785,True,Fail to reject H0
MGP_SICI,0.6,Norm,3,5.00278110970828,3.841458820694124,0.025306623336143752,False,Reject H0
MGP_SICI,0.6,Norm,4,3.250803496808942,3.841458820694124,0.0713884543537362,True,Fail to reject H0
MGP_SICI,0.6,Norm,5,0.8854759412662361,3.841458820694124,0.3467062366561773,True,Fail to reject H0
MGP_SICI,0.6,Norm,6,7.737395247492202,3.841458820694124,0.005408876700516707,False,Reject H0
MGP_SICI,0.6,Norm,7,0.8854759412662361,3.841458820694124,0.3467062366561773,True,Fail to reject H0
MGP_SICI,0.6,Norm,8,15.070221637069267,3.841458820694124,0.00010358454258940775,False,Reject H0
MGP_SICI,0.6,Norm,9,8.357893880053837,3.841458820694124,0.003840153983747041,False,Reject H0
MGP_SICI,0.6,Norm,10,0.03683557680892591,3.841458820694124,0.8478001968231801,True,Fail to reject H0
MGP_SICI,0.6,Norm,11,0.5278279096305596,3.841458820694124,0.46752148553659834,True,Fail to reject H0
MGP_SICI,0.6,Norm,12,0.5278279096305596,3.841458820694124,0.46752148553659834,True,Fail to reject H0
MGP_SICI,0.6,Norm,13,0.0004540639703805027,3.841458820694124,0.982999342524526,True,Fail to reject H0
MGP_SICI,0.6,Norm,14,0.08920285643506531,3.841458820694124,0.7651930149728867,True,Fail to reject H0
MGP_SICI,0.6,Norm,15,0.5855288051101297,3.841458820694124,0.4441533291377072,True,Fail to reject H0
MGP_SICI,0.6,Norm,16,1.0991067753956258,3.841458820694124,0.2944622133466783,True,Fail to reject H0
MGP_SICI,0.6,Norm,17,1.596321192930759,3.841458820694124,0.206425331435528,True,Fail to reject H0
MGP_SICI,0.6,Norm,18,1.596321192930759,3.841458820694124,0.206425331435528,True,Fail to reject H0
