market,alpha,model,hour,LR_UC,critical_value,p_value,passed,result
MGP_CSUD,0.6,CP,0,1.3360319588780953,3.841458820694124,0.24773495430133785,True,Fail to reject H0
MGP_CSUD,0.6,CP,1,3.250803496808942,3.841458820694124,0.0713884543537362,True,Fail to reject H0
MGP_CSUD,0.6,CP,2,1.3360319588780953,3.841458820694124,0.24773495430133785,True,Fail to reject H0
MGP_CSUD,0.6,CP,3,1.596321192930759,3.841458820694124,0.206425331435528,True,Fail to reject H0
MGP_CSUD,0.6,CP,4,0.695071639809612,3.841458820694124,0.4044446664826704,True,Fail to reject H0
MGP_CSUD,0.6,CP,5,0.8854759412662361,3.841458820694124,0.3467062366561773,True,Fail to reject H0
MGP_CSUD,0.6,CP,6,0.16442777650894413,3.841458820694124,0.6851122598622138,True,Fail to reject H0
MGP_CSUD,0.6,CP,7,1.8800460936313357,3.841458820694124,0.17032890898862907,True,Fail to reject H0
MGP_CSUD,0.6,CP,8,0.0548601362052068,3.841458820694124,0.8148123200705817,True,Fail to reject H0
MGP_CSUD,0.6,CP,9,0.695071639809612,3.841458820694124,0.4044446664826704,True,Fail to reject H0
MGP_CSUD,0.6,CP,10,0.8854759412662361,3.841458820694124,0.3467062366561773,True,Fail to reject H0
MGP_CSUD,0.6,CP,11,1.0991067753956258,3.841458820694124,0.2944622133466783,True,Fail to reject H0
MGP_CSUD,0.6,CP,12,0.007270549447639496,3.841458820694124,0.9320487151718381,True,Fail to reject H0
MGP_CSUD,0.6,CP,13,0.30583466922757907,3.841458820694124,0.5802475181059301,True,Fail to reject H0
MGP_CSUD,0.6,CP,14,0.007270549447639496,3.841458820694124,0.9320487151718381,True,Fail to reject H0
MGP_CSUD,0.6,CP,15,0.0004540639703805027,3.841458820694124,0.982999342524526,True,Fail to reject H0
MGP_CSUD,0.6,CP,16,0.5278279096305596,3.841458820694124,0.46752148553659834,True,Fail to reject H0
MGP_CSUD,0.6,CP,17,0.08920285643506531,3.841458820694124,0.7651930149728867,True,Fail to reject H0
MGP_CSUD,0.6,CP,18,1.0991067753956258,3.841458820694124,0.2944622133466783,True,Fail to reject H0
MGP_CSUD,0.6,CP,19,0.11598347006804488,3.841458820694124,0.7334322415771561,True,Fail to reject H0
MGP_CSUD,0.6,CP,20,0.01633406600467424,3.841458820694124,0.8983034541497561,True,Fail to reject H0
MGP_CSUD,0.6,CP,21,0.11598347006804488,3.841458820694124,0.7334322415771561,True,Fail to reject H0
MGP_CSUD,0.6,CP,22,0.03683557680892591,3.841458820694124,0.8478001968231801,True,Fail to reject H0
MGP_CSUD,0.6,CP,23,0.695071639809612,3.841458820694124,0.4044446664826704,True,Fail to reject H0
MGP_CSUD,0.6,QRA,0,0.38368061640164797,3.841458820694124,0.5356399854234085,True,Fail to reject H0
MGP_CSUD,0.6,QRA,1,2.8725803473112137,3.841458820694124,0.09010030688641935,True,Fail to reject H0
MGP_CSUD,0.6,QRA,2,5.500982184635177,3.841458820694124,0.019005795768331835,False,Reject H0
MGP_CSUD,0.6,QRA,3,5.500982184635177,3.841458820694124,0.019005795768331835,False,Reject H0
MGP_CSUD,0.6,QRA,4,3.250803496808942,3.841458820694124,0.0713884543537362,True,Fail to reject H0
MGP_CSUD,0.6,QRA,5,5.00278110970828,3.841458820694124,0.025306623336143752,False,Reject H0
MGP_CSUD,0.6,QRA,6,0.695071639809612,3.841458820694124,0.4044446664826704,True,Fail to reject H0
MGP_CSUD,0.6,QRA,7,0.08920285643506531,3.841458820694124,0.7651930149728867,True,Fail to reject H0
MGP_CSUD,0.6,QRA,8,22.791521679024356,3.841458820694124,1.8056050347103891e-06,False,Reject H0
MGP_CSUD,0.6,QRA,9,14.222750789309885,3.841458820694124,0.00016239522587646604,False,Reject H0
MGP_CSUD,0.6,QRA,10,9.003156560300852,3.841458820694124,0.0026951370173096123,False,Reject H0
MGP_CSUD,0.6,QRA,11,15.070221637069267,3.841458820694124,0.00010358454258940775,False,Reject H0
MGP_CSUD,0.6,QRA,12,9.673290699030701,3.841458820694124,0.0018696613369065807,False,Reject H0
MGP_CSUD,0.6,QRA,13,9.003156560300852,3.841458820694124,0.0026951370173096123,False,Reject H0
MGP_CSUD,0.6,QRA,14,15.94352326645327,3.841458820694124,6.526069150059044e-05,False,Reject H0
MGP_CSUD,0.6,QRA,15,14.222750789309885,3.841458820694124,0.00016239522587646604,False,Reject H0
MGP_CSUD,0.6,QRA,16,7.141555832405459,3.841458820694124,0.007531778583587001,False,Reject H0
MGP_CSUD,0.6,QRA,17,3.6528502570224077,3.841458820694124,0.05597334513019114,True,Fail to reject H0
MGP_CSUD,0.6,QRA,18,2.8725803473112137,3.841458820694124,0.09010030688641935,True,Fail to reject H0
MGP_CSUD,0.6,QRA,19,1.8800460936313357,3.841458820694124,0.17032890898862907,True,Fail to reject H0
MGP_CSUD,0.6,QRA,20,2.1872802233450557,3.841458820694124,0.13915484240056286,True,Fail to reject H0
MGP_CSUD,0.6,QRA,21,8.261926037765761,3.841458820694124,0.004048515312340739,False,Reject H0
