market,alpha,model,hour,LR_UC,critical_value,p_value,passed,result
DE_price,0.8,CP,0,0.11470219226396239,3.841458820694124,0.7348529779475143,True,Fail to reject H0
DE_price,0.8,CP,1,0.1643293791889846,3.841458820694124,0.6852014416916401,True,Fail to reject H0
DE_price,0.8,CP,2,1.1086529759350583,3.841458820694124,0.2923749491860649,True,Fail to reject H0
DE_price,0.8,CP,3,0.3846245009552831,3.841458820694124,0.5351386140674164,True,Fail to reject H0
DE_price,0.8,CP,4,0.007233300677114585,3.841458820694124,0.9322225837004137,True,Fail to reject H0
DE_price,0.8,CP,5,0.30156354641201233,3.841458820694124,0.5829038739623975,True,Fail to reject H0
DE_price,0.8,CP,6,0.5756587387029413,3.841458820694124,0.4480190055701593,True,Fail to reject H0
DE_price,0.8,CP,7,0.5756587387029413,3.841458820694124,0.4480190055701593,True,Fail to reject H0
DE_price,0.8,CP,8,0.30156354641201233,3.841458820694124,0.5829038739623975,True,Fail to reject H0
DE_price,0.8,CP,9,0.6989321375722852,3.841458820694124,0.4031427442793929,True,Fail to reject H0
DE_price,0.8,CP,10,0.4277756984291159,3.841458820694124,0.5130824023034564,True,Fail to reject H0
DE_price,0.8,CP,11,0.745078294387099,3.841458820694124,0.38803895971681446,True,Fail to reject H0
DE_price,0.8,CP,12,0.891776086939899,3.841458820694124,0.34499645865667605,True,Fail to reject H0
DE_price,0.8,CP,13,0.11470219226396239,3.841458820694124,0.7348529779475143,True,Fail to reject H0
DE_price,0.8,CP,14,0.4277756984291159,3.841458820694124,0.5130824023034564,True,Fail to reject H0
DE_price,0.8,CP,15,0.30156354641201233,3.841458820694124,0.5829038739623975,True,Fail to reject H0
DE_price,0.8,CP,16,0.4277756984291159,3.841458820694124,0.5130824023034564,True,Fail to reject H0
DE_price,0.8,CP,17,0.1643293791889846,3.841458820694124,0.6852014416916401,True,Fail to reject H0
DE_price,0.8,CP,18,0.6989321375722852,3.841458820694124,0.4031427442793929,True,Fail to reject H0
DE_price,0.8,CP,19,0.1643293791889846,3.841458820694124,0.6852014416916401,True,Fail to reject H0
DE_price,0.8,CP,20,0.5756587387029413,3.841458820694124,0.4480190055701593,True,Fail to reject H0
DE_price,0.8,CP,21,0.1971592012766905,3.841458820694124,0.657023694599614,True,Fail to reject H0
DE_price,0.8,CP,22,0.4277756984291159,3.841458820694124,0.5130824023034564,True,Fail to reject H0
DE_price,0.8,CP,23,0.3846245009552831,3.841458820694124,0.5351386140674164,True,Fail to reject H0
DE_price,0.8,QRA,0,10.961955790680975,3.841458820694124,0.0009300160558504134,False,Reject H0
