market,alpha,model,hour,LR_UC,critical_value,p_value,passed,result
MGP_CSUD,0.2,CP,0,0.09890897131037946,3.841458820694124,0.7531428602155936,True,Fail to reject H0
MGP_CSUD,0.2,CP,1,0.03353957264528162,3.841458820694124,0.8546896425855182,True,Fail to reject H0
MGP_CSUD,0.2,CP,2,0.006118316537765622,3.841458820694124,0.9376533167618512,True,Fail to reject H0
MGP_CSUD,0.2,CP,3,0.7259213656014083,3.841458820694124,0.3942084358152831,True,Fail to reject H0
MGP_CSUD,0.2,CP,4,0.21807209920729065,3.841458820694124,0.6405128245927584,True,Fail to reject H0
MGP_CSUD,0.2,CP,5,2.5974594263650204,3.841458820694124,0.1070351716591944,True,Fail to reject H0
MGP_CSUD,0.2,CP,6,0.9595355398884351,3.841458820694124,0.32730392592311897,True,Fail to reject H0
MGP_CSUD,0.2,CP,7,0.7259213656014083,3.841458820694124,0.3942084358152831,True,Fail to reject H0
MGP_CSUD,0.2,CP,8,0.09890897131037946,3.841458820694124,0.7531428602155936,True,Fail to reject H0
MGP_CSUD,0.2,CP,9,0.11412230012973623,3.841458820694124,0.7354988955215612,True,Fail to reject H0
MGP_CSUD,0.2,CP,10,1.5215423082775317,3.841458820694124,0.2173862451542261,True,Fail to reject H0
MGP_CSUD,0.2,CP,11,0.21807209920729065,3.841458820694124,0.6405128245927584,True,Fail to reject H0
MGP_CSUD,0.2,CP,12,0.7259213656014083,3.841458820694124,0.3942084358152831,True,Fail to reject H0
MGP_CSUD,0.2,CP,13,0.3548932198404202,3.841458820694124,0.5513561815592711,True,Fail to reject H0
MGP_CSUD,0.2,CP,14,0.04336191568211234,3.841458820694124,0.835045293143625,True,Fail to reject H0
MGP_CSUD,0.2,CP,15,0.04336191568211234,3.841458820694124,0.835045293143625,True,Fail to reject H0
MGP_CSUD,0.2,CP,16,0.11412230012973623,3.841458820694124,0.7354988955215612,True,Fail to reject H0
MGP_CSUD,0.2,CP,17,2.2081131954066677,3.841458820694124,0.13728649078789856,True,Fail to reject H0
MGP_CSUD,0.2,CP,18,2.2081131954066677,3.841458820694124,0.13728649078789856,True,Fail to reject H0
MGP_CSUD,0.2,CP,19,0.5061080964614888,3.841458820694124,0.47682850228051465,True,Fail to reject H0
MGP_CSUD,0.2,CP,20,0.04336191568211234,3.841458820694124,0.835045293143625,True,Fail to reject H0
MGP_CSUD,0.2,CP,21,0.21807209920729065,3.841458820694124,0.6405128245927584,True,Fail to reject H0
MGP_CSUD,0.2,CP,22,0.11412230012973623,3.841458820694124,0.7354988955215612,True,Fail to reject H0
MGP_CSUD,0.2,CP,23,4.995051978329002,3.841458820694124,0.025419890046586402,False,Reject H0
MGP_CSUD,0.2,QRA,0,3.72538949731927,3.841458820694124,0.05359112747485928,True,Fail to reject H0
MGP_CSUD,0.2,QRA,1,0.9595355398884351,3.841458820694124,0.32730392592311897,True,Fail to reject H0
MGP_CSUD,0.2,QRA,2,0.9595355398884351,3.841458820694124,0.32730392592311897,True,Fail to reject H0
MGP_CSUD,0.2,QRA,3,4.995051978329002,3.841458820694124,0.025419890046586402,False,Reject H0
MGP_CSUD,0.2,QRA,4,3.9467794962310165,3.841458820694124,0.04696116070576273,False,Reject H0
MGP_CSUD,0.2,QRA,5,0.7259213656014083,3.841458820694124,0.3942084358152831,True,Fail to reject H0
